id,price,surface,bedrooms,restrooms,location_name,Terraza,Ascensor,Piscina,Calefacción
1286811,850,85,2,2,Valencia,0,1,0,0
1286812,950,65,1,1,Valencia,0,1,0,0
1286813,550,136,3,2,Valencia,0,1,0,0
1286814,550,74,2,1,Valencia,0,1,0,0
1286816,900,75,2,1,Valencia,0,1,1,0
1286817,650,69,2,2,Valencia,0,0,0,0
1286818,950,92,3,2,Valencia,0,1,0,0
1286819,450,75,2,1,Valencia,0,0,1,1
1286820,1100,147,1,1,Valencia,0,1,0,0
1286821,570,70,2,1,Valencia,0,0,0,0
1286822,450,120,4,2,Valencia,0,1,0,0
1286824,450,80,2,1,Valencia,0,1,0,0
1286825,600,50,1,1,Valencia,1,0,0,0
1286826,650,85,3,1,Valencia,0,1,0,0
1286827,420,100,4,1,Valencia,1,0,0,0
1286828,500,100,4,2,Valencia,0,1,0,0
1286829,600,100,3,2,Valencia,0,1,0,0
1286830,850,110,3,2,Valencia,1,0,0,0
1286831,575,55,1,1,Valencia,0,1,0,0
1286832,800,70,2,1,Valencia,0,1,0,0
1286833,700,68,2,2,Valencia,0,1,0,0
1286834,750,103,3,1,Valencia,1,0,0,0
1286835,600,120,3,2,Valencia,0,1,0,0
1286836,600,140,3,2,Valencia,1,1,0,0
1286837,600,92,3,1,Valencia,0,0,0,0
1286840,1750,300,4,3,Valencia,1,0,0,1
1286841,725,90,3,2,Valencia,0,0,0,1
1286842,4500,270,4,4,Valencia,1,0,0,0
1286843,1750,300,4,3,Valencia,1,0,0,1
1286844,1500,200,4,2,Valencia,1,0,1,0
1286845,750,119,4,2,Valencia,0,1,0,0
1286846,500,41,1,1,Valencia,0,1,0,0
1286848,500,41,1,1,Valencia,0,1,0,0
1286852,1250,115,3,2,Valencia,1,0,1,0
1286853,1200,130,4,2,Valencia,1,0,1,0
1286854,575,90,4,1,Valencia,0,0,0,0
1286855,790,90,3,2,Valencia,1,1,0,0
1286857,750,130,3,2,Valencia,0,1,0,0
1286858,875,115,3,3,Valencia,0,1,0,0
1286859,550,69,2,1,Valencia,0,1,0,0
1286860,600,90,3,2,Valencia,0,1,0,0
1286863,550,90,2,1,Valencia,0,0,0,0
1286864,550,123,2,2,Valencia,0,1,0,0
1286865,550,120,2,2,Valencia,0,1,0,0
1286866,650,92,3,2,Valencia,0,1,0,0
1286867,350,45,1,1,Valencia,0,0,0,0
1286869,200,80,3,1,Valencia,0,1,0,0
1286870,700,120,3,3,Valencia,0,0,0,1
1286871,500,112,3,2,Valencia,0,1,0,0
1286872,580,62,2,1,Valencia,0,1,0,0
1286875,5000,253,4,3,Valencia,1,0,0,0
1286876,500,110,3,2,Valencia,0,1,0,0
1286881,500,140,3,2,Valencia,0,1,0,0
1286882,850,69,2,1,Valencia,1,0,0,0
1286883,1000,101,3,1,Valencia,1,0,0,0
1286884,500,85,1,1,Valencia,0,1,0,0
1286885,650,80,3,1,Valencia,1,0,0,0
1286886,600,55,1,1,Valencia,0,0,0,0
1286887,950,112,4,1,Valencia,1,0,0,0
1286888,980,104,2,1,Valencia,1,0,0,0
1286889,560,65,2,1,Valencia,1,0,0,0
1286890,900,84,2,1,Valencia,1,1,0,0
1286891,850,102,2,2,Valencia,1,1,0,0
1286892,800,98,3,1,Valencia,0,0,0,0
1286893,980,77,2,2,Valencia,1,0,0,0
1286894,1000,58,1,1,Valencia,1,1,0,0
1286895,800,101,4,1,Valencia,1,0,0,1
1286896,700,126,3,2,Valencia,0,1,0,0
1286897,600,80,2,1,Valencia,1,1,0,0
1286898,600,85,2,1,Valencia,1,1,0,0
1286899,650,95,3,2,Valencia,0,1,0,0
1286900,800,90,3,2,Valencia,0,1,0,0
1286901,750,125,4,2,Valencia,0,0,0,0
1286902,650,109,3,2,Valencia,0,1,0,0
1286903,480,102,4,1,Valencia,0,1,0,0
1286904,500,90,3,1,Valencia,0,1,0,0
1286905,650,70,2,2,Valencia,0,1,0,0
1286906,650,100,3,2,Valencia,0,1,0,0
1286909,575,80,3,1,Valencia,0,1,0,0
1286910,690,105,3,1,Valencia,0,1,0,0
1286911,400,50,2,1,Valencia,0,0,0,0
1286912,1350,96,2,1,Valencia,0,1,0,0
1286913,650,130,3,2,Valencia,1,1,0,0
1286914,1250,160,4,3,Valencia,1,0,0,1
1286915,480,119,3,2,Valencia,1,1,0,0
1286916,800,180,3,2,Valencia,0,1,0,0
1286917,700,130,2,2,Valencia,0,1,0,0
1286920,530,100,3,2,Valencia,0,1,0,0
1286921,450,70,3,1,Valencia,0,0,0,0
1286922,1300,270,4,2,Valencia,1,0,1,0
1286923,600,108,3,2,Valencia,0,1,0,0
1286924,800,100,3,1,Valencia,0,0,0,0
1286925,575,70,2,1,Valencia,0,0,0,0
1286926,400,40,1,1,Valencia,0,1,0,0
1286927,1200,130,4,2,Valencia,1,0,1,0
1286928,2500,230,1,1,Valencia,1,0,1,0
1286929,380,72,3,1,Valencia,0,0,0,0
1286931,550,88,3,1,Valencia,0,0,0,0
1286932,550,109,3,2,Valencia,0,0,0,1
1286933,400,95,3,2,Valencia,0,1,0,0
1286934,475,100,2,2,Valencia,0,1,0,0
1286936,510,69,1,1,Valencia,0,1,0,0
1286937,690,88,3,1,Valencia,0,1,0,0
1286939,1200,165,3,2,Valencia,1,0,0,0
1286940,730,116,4,2,Valencia,0,1,0,0
1286941,1130,125,4,3,Valencia,1,0,1,0
1286942,600,90,3,2,Valencia,0,1,0,0
1286943,450,110,4,2,Valencia,0,0,0,0
1286944,1300,100,2,1,Valencia,0,1,0,0
1286946,690,55,1,1,Valencia,0,0,0,0
1286948,550,102,3,2,Valencia,0,1,0,0
1286949,650,121,4,2,Valencia,0,1,0,0
1286953,450,100,1,1,Valencia,0,0,0,0
1286954,800,95,3,2,Valencia,0,1,0,0
1286955,650,115,3,2,Valencia,0,1,0,0
1286956,600,95,4,1,Valencia,0,0,0,0
1286957,850,112,3,1,Valencia,0,1,0,0
1286958,1600,235,5,3,Valencia,1,0,0,1
1286959,575,90,3,1,Valencia,0,1,0,0
1286960,750,95,3,2,Valencia,0,1,0,0
1286962,575,90,3,1,Valencia,0,1,0,0
1286963,550,90,2,2,Valencia,0,1,0,0
1286964,800,150,4,2,Valencia,1,0,0,0
1286966,650,50,1,1,Valencia,0,1,0,0
1286967,500,58,3,1,Valencia,0,0,0,0
1286968,1000,65,3,1,Valencia,0,0,0,0
1286969,430,80,2,1,Valencia,0,0,0,0
1286972,550,55,1,1,Valencia,1,1,0,0
1286973,500,115,3,2,Valencia,1,1,0,0
1286976,900,76,3,2,Valencia,0,1,0,0
1286977,575,115,3,2,Valencia,1,1,0,0
1286978,950,160,1,2,Valencia,1,1,0,0
1286979,450,100,3,2,Valencia,0,0,0,0
1286980,400,50,2,1,Valencia,0,0,0,0
1286981,1000,140,4,2,Valencia,1,0,0,1
1286984,740,115,3,2,Valencia,0,1,0,1
1286985,670,62,3,1,Valencia,0,0,0,0
1286986,550,140,4,1,Valencia,1,0,0,0
1286987,480,90,3,2,Valencia,0,1,0,0
1286988,700,91,3,2,Valencia,0,0,0,0
1286989,995,100,1,1,Valencia,1,0,1,0
1286991,2500,150,3,2,Valencia,1,0,1,0
1286993,400,105,4,1,Valencia,0,0,0,0
1286994,650,210,3,2,Valencia,1,0,0,0
1286995,600,65,2,1,Valencia,0,0,0,0
1286996,850,100,3,1,Valencia,0,1,0,0
1286997,800,100,2,2,Valencia,1,0,0,0
1286998,390,100,3,1,Valencia,1,0,0,0
1286999,1300,147,3,2,Valencia,1,0,1,0
1287000,800,95,3,2,Valencia,0,1,0,0
1287003,900,90,3,2,Valencia,0,1,0,0
1287004,390,102,3,2,Valencia,0,1,0,0
1287005,460,49,1,1,Valencia,0,1,0,0
1287007,1800,130,3,2,Valencia,1,0,0,0
1287008,1800,130,3,2,Valencia,0,1,0,0
1287009,900,82,2,2,Valencia,0,1,0,0
1287010,650,69,3,1,Valencia,0,0,0,0
1287011,750,80,2,1,Valencia,0,0,0,1
1287012,900,112,3,2,Valencia,0,1,0,0
1287014,790,145,3,2,Valencia,0,1,0,0
1287017,875,65,1,2,Valencia,0,1,0,0
1287018,500,100,3,2,Valencia,1,0,0,0
1287019,750,113,4,2,Valencia,0,1,0,0
1287020,710,68,3,1,Valencia,0,1,0,0
1287023,550,112,3,2,Valencia,0,1,0,0
1287024,500,44,1,1,Valencia,0,1,0,0
1287025,850,82,2,2,Valencia,0,1,0,0
1287027,1200,80,2,1,Valencia,0,1,0,0
1287029,550,69,3,1,Valencia,0,1,0,0
1287030,260,32,1,1,Valencia,0,0,0,0
1287031,649,63,1,1,Valencia,1,0,1,0
1287032,600,120,4,2,Valencia,1,0,0,0
1287033,650,65,2,1,Valencia,1,1,0,0
1287034,600,120,4,2,Valencia,1,0,0,0
1287035,600,122,2,2,Valencia,1,1,0,0
1287036,550,90,3,2,Valencia,1,1,0,0
1287037,650,180,3,3,Valencia,1,0,0,0
1287038,450,82,3,1,Valencia,1,0,0,0
1287039,700,100,4,1,Valencia,1,0,0,0
1287041,380,100,4,2,Valencia,0,0,0,0
1287043,550,45,1,1,Valencia,0,0,0,0
1287044,650,50,1,1,Valencia,0,0,0,0
1287045,800,101,2,1,Valencia,1,0,0,0
1287046,650,90,3,1,Valencia,0,1,0,0
1287048,850,90,3,2,Valencia,0,1,0,0
1287049,550,210,4,2,Valencia,1,0,0,0
1287050,650,68,2,1,Valencia,1,0,0,0
1287051,750,115,3,2,Valencia,1,1,0,0
1287053,500,128,3,2,Valencia,0,1,0,0
1287054,2700,200,4,3,Valencia,0,0,1,1
1287055,1400,300,4,2,Valencia,1,0,0,0
1287056,550,86,3,2,Valencia,0,1,0,0
1287057,625,85,2,2,Valencia,0,1,0,0
1287059,620,65,3,1,Valencia,0,0,0,0
1287060,650,77,3,1,Valencia,0,1,0,0
1287064,1100,199,3,3,Valencia,1,0,0,0
1287067,375,49,3,1,Valencia,0,0,0,1
1287069,850,109,3,2,Valencia,0,1,0,0
1287070,700,117,3,2,Valencia,1,0,1,0
1287072,900,167,3,2,Valencia,0,0,0,0
1287074,700,91,2,1,Valencia,0,1,0,0
1287075,625,90,3,2,Valencia,0,1,0,0
1287076,430,102,3,1,Valencia,0,0,0,0
1287077,650,120,3,2,Valencia,0,1,0,0
1287079,520,90,3,2,Valencia,0,0,0,0
1287080,800,121,3,2,Valencia,0,1,0,0
1287081,1200,194,4,3,Valencia,1,0,0,1
1287083,1750,132,7,2,Valencia,0,0,0,0
1287084,550,70,2,1,Valencia,1,1,0,0
1287087,650,124,3,2,Valencia,0,1,0,0
1287088,1300,201,3,1,Valencia,1,0,1,0
1287089,450,72,2,2,Valencia,0,1,0,0
1287090,425,70,1,1,Valencia,1,1,0,0
1287091,1030,95,2,2,Valencia,0,1,0,0
1287092,780,105,3,2,Valencia,1,0,1,0
1287093,650,111,3,2,Valencia,0,1,0,0
1287094,570,92,2,1,Valencia,0,0,0,0
1287095,700,87,2,2,Valencia,0,1,0,0
1287096,550,64,3,1,Valencia,0,0,0,0
1287097,1200,99,1,1,Valencia,1,1,0,0
1287099,900,75,3,1,Valencia,0,0,0,0
1287102,850,100,3,2,Valencia,0,1,0,0
1287103,700,200,3,3,Valencia,1,0,0,1
1287104,575,69,2,1,Valencia,0,0,0,0
1287105,620,66,2,1,Valencia,0,0,0,0
1287106,860,145,5,2,Valencia,0,1,0,0
1287108,1200,281,5,2,Valencia,0,0,1,0
1287109,800,84,3,1,Valencia,0,1,0,0
1287110,700,66,3,2,Valencia,0,0,0,0
1287112,625,120,3,2,Valencia,0,1,0,0
1287115,500,65,2,2,Valencia,0,1,0,0
1287116,900,72,3,1,Valencia,0,0,0,0
1287120,650,90,2,2,Valencia,0,1,0,0
1287121,650,85,3,2,Valencia,0,1,0,0
1287123,475,85,3,1,Valencia,0,1,0,0
1287124,550,127,3,2,Valencia,0,1,0,0
1287126,750,97,3,2,Valencia,0,1,0,0
1287127,650,73,2,1,Valencia,0,1,0,1
1287128,1600,240,4,3,Valencia,1,0,1,0
1287130,590,56,3,1,Valencia,0,0,0,0
1287131,395,70,2,1,Valencia,0,1,0,0
1287132,380,80,2,2,Valencia,0,1,0,0
1287134,400,70,2,1,Valencia,0,1,0,0
1287135,1600,100,2,1,Valencia,0,1,0,0
1287137,1000,100,3,2,Valencia,0,1,0,0
1287139,2500,250,4,3,Valencia,1,0,1,0
1287140,900,78,2,1,Valencia,0,1,0,0
1287142,540,90,3,1,Valencia,0,0,0,0
1287143,700,90,3,2,Valencia,0,0,0,0
1287148,1500,120,3,2,Valencia,1,0,1,0
1287151,500,65,2,2,Valencia,0,1,0,0
1287152,650,65,2,2,Valencia,0,1,0,0
1287153,1100,97,4,2,Valencia,0,1,0,0
1287157,450,105,3,2,Valencia,0,1,0,0
1287158,390,57,2,1,Valencia,0,1,0,0
1287159,550,65,2,2,Valencia,0,0,0,0
1287161,850,85,3,1,Valencia,0,1,0,0
1287164,550,96,3,1,Valencia,0,0,0,1
1287165,1300,150,4,3,Valencia,1,0,1,0
1287167,750,140,3,2,Valencia,0,1,0,0
1287169,750,97,2,1,Valencia,0,1,0,0
1287170,1250,126,3,2,Valencia,0,1,0,0
1287171,990,125,3,2,Valencia,0,1,0,0
1287172,400,65,3,1,Valencia,0,0,0,0
1287174,1200,148,3,3,Valencia,1,0,0,0
1287176,900,75,2,2,Valencia,0,1,0,0
1287178,800,87,3,1,Valencia,0,1,0,0
1287179,630,74,3,1,Valencia,0,1,0,0
1287180,425,103,3,2,Valencia,0,1,0,0
1287181,1150,141,4,2,Valencia,0,1,0,0
1287182,680,77,3,1,Valencia,0,1,0,0
1287183,1550,284,4,2,Valencia,1,0,0,0
1287184,450,85,2,1,Valencia,0,1,0,0
1287187,750,90,3,2,Valencia,0,1,0,0
1287192,320,50,1,1,Valencia,0,0,0,1
1287193,1500,217,3,2,Valencia,1,0,1,0
1287196,600,70,2,1,Valencia,0,0,0,0
1287198,600,90,4,1,Valencia,0,0,0,0
1287199,800,55,1,1,Valencia,0,1,0,0
1287200,660,140,4,2,Valencia,0,1,0,0
1287201,600,98,3,1,Valencia,0,1,0,0
1287202,550,90,3,2,Valencia,0,1,0,0
1287203,955,112,2,2,Valencia,0,1,0,0
1287204,550,69,2,1,Valencia,1,0,0,0
1287205,680,122,3,2,Valencia,0,1,0,0
1287206,500,83,2,1,Valencia,1,0,0,0
1287208,700,86,3,2,Valencia,0,1,0,0
1287209,950,71,3,1,Valencia,1,0,0,0
1287210,750,79,2,2,Valencia,1,0,0,0
1287211,700,105,2,2,Valencia,0,1,0,0
1287213,400,75,3,1,Valencia,1,0,0,0
1287214,800,150,3,1,Valencia,1,0,0,0
1287217,1600,201,4,2,Valencia,1,0,1,0
1287218,740,72,2,1,Valencia,0,1,0,0
1287226,500,180,4,1,Valencia,0,0,0,0
1287227,1900,200,5,2,Valencia,1,0,1,0
1287228,600,74,2,1,Valencia,1,1,0,0
1287230,1000,128,4,2,Valencia,0,1,0,0
1287231,400,100,4,1,Valencia,0,0,0,0
1287232,1300,192,3,3,Valencia,1,0,0,1
1287233,550,118,2,1,Valencia,0,1,0,0
1287234,600,103,3,2,Valencia,0,1,0,0
1287235,550,76,2,1,Valencia,0,1,0,0
1287236,750,100,2,1,Valencia,0,1,0,0
1287238,1300,250,3,2,Valencia,1,0,0,0
1287239,553,81,3,1,Valencia,1,0,0,0
1287240,1850,100,3,1,Valencia,0,0,0,0
1287242,2500,230,1,1,Valencia,1,0,1,0
1287243,630,100,3,2,Valencia,0,1,0,0
1287244,800,250,5,2,Valencia,1,0,1,0
1287245,450,100,3,2,Valencia,0,1,0,0
1287246,800,115,4,2,Valencia,1,0,0,0
1287251,2000,110,3,1,Valencia,1,0,1,0
1287253,800,80,1,1,Valencia,0,0,0,1
1287254,650,110,1,1,Valencia,1,0,0,0
1287255,800,144,4,2,Valencia,0,0,0,0
1287256,600,107,4,1,Valencia,0,1,0,0
1287257,565,69,3,1,Valencia,0,0,0,0
1287258,565,69,3,1,Valencia,0,0,0,0
1287259,370,132,3,2,Valencia,0,0,0,1
1287260,800,110,4,2,Valencia,1,1,0,0
1287261,850,247,5,2,Valencia,1,0,0,0
1287262,400,90,2,1,Valencia,0,1,0,0
1287263,1500,226,5,3,Valencia,1,0,1,0
1287264,1100,256,4,3,Valencia,0,1,0,0
1287266,1250,150,2,3,Valencia,0,1,0,0
1287267,800,75,2,2,Valencia,1,0,1,0
1287268,2500,230,4,3,Valencia,1,0,1,0
1826097,900,75,1,1,Valencia,0,1,0,0
1826099,1000,140,3,3,Valencia,1,0,1,0
1826100,1300,97,3,1,Valencia,1,1,0,0
1826101,550,132,4,2,Valencia,0,1,0,0
1826103,600,131,3,2,Valencia,0,1,0,0
1826104,1150,120,3,2,Valencia,0,1,0,0
1826105,390,70,2,1,Valencia,0,1,0,0
1826106,500,134,3,2,Valencia,0,0,0,0
1826107,720,71,2,1,Valencia,0,1,0,0
1826108,500,85,3,2,Valencia,0,1,0,0
1826109,750,60,1,1,Valencia,0,1,0,0
1826112,1550,105,2,2,Valencia,0,1,0,0
1826113,600,154,4,2,Valencia,0,1,0,0
1826115,550,60,1,1,Valencia,0,1,0,0
1826118,600,95,3,2,Valencia,0,1,0,0
1826120,850,93,3,2,Valencia,0,1,0,0
1826121,700,75,3,2,Valencia,0,1,0,0
1826124,650,105,3,2,Valencia,0,1,0,0
1826125,700,130,3,1,Valencia,0,1,0,0
1826126,875,95,2,2,Valencia,0,1,0,0
1826128,500,60,2,1,Valencia,0,0,0,0
1826129,650,75,3,1,Valencia,0,0,0,1
1826130,800,70,2,1,Valencia,0,0,0,1
1826131,430,96,3,1,Valencia,0,0,0,0
1826132,500,25,1,1,Valencia,0,0,0,0
1826133,900,224,4,3,Valencia,0,1,0,0
1826134,850,44,1,1,Valencia,0,1,0,0
1826135,600,120,2,1,Valencia,0,1,0,0
1826136,850,88,2,1,Valencia,0,1,0,0
1826140,1550,105,2,2,Valencia,0,1,0,0
1826142,880,70,2,1,Valencia,0,1,0,1
1826143,1100,143,4,2,Valencia,0,1,0,0
1826145,685,90,2,2,Valencia,0,0,0,0
1826147,680,100,3,4,Valencia,0,0,0,1
1826148,600,54,2,1,Valencia,0,1,0,0
1826149,450,104,4,1,Valencia,0,0,0,0
1826150,1750,165,4,2,Valencia,0,1,0,0
1826151,1150,85,2,2,Valencia,0,1,0,0
1826152,1400,97,3,1,Valencia,1,0,0,0
1826157,600,100,2,2,Valencia,0,1,0,0
1826158,1300,201,3,1,Valencia,1,0,1,0
1826159,850,90,2,1,Valencia,0,1,0,0
1826161,650,80,3,1,Valencia,0,0,0,0
1826163,800,95,4,1,Valencia,1,1,0,0
1826165,1300,110,2,1,Valencia,0,1,0,0
1826166,800,95,3,1,Valencia,0,0,0,0
1826167,600,65,3,1,Valencia,0,0,0,0
1826168,620,113,3,2,Valencia,0,1,0,0
1826169,1100,105,3,1,Valencia,0,1,0,0
1826170,2500,150,3,2,Valencia,1,0,1,0
1826171,500,85,3,1,Valencia,1,0,0,0
1826172,650,90,3,2,Valencia,1,0,0,0
1826173,3000,250,5,3,Valencia,1,0,1,0
1826174,780,64,2,1,Valencia,1,0,0,0
1826175,525,91,3,2,Valencia,0,1,0,0
1826178,530,44,1,1,Valencia,0,1,0,0
1826179,580,75,3,2,Valencia,0,1,0,0
1826183,1600,138,4,2,Valencia,0,1,0,0
1826185,600,120,2,1,Valencia,1,0,0,0
1826187,400,105,3,1,Valencia,0,0,0,0
1826189,1800,122,3,2,Valencia,0,1,0,0
1826190,900,90,3,2,Valencia,1,1,0,0
1826192,1200,85,2,1,Valencia,0,0,0,0
1826193,825,99,3,2,Valencia,0,1,0,0
1826194,950,65,1,1,Valencia,0,1,0,0
1826197,600,107,4,3,Valencia,0,1,0,0
1826200,650,75,3,1,Valencia,0,1,0,0
1826201,400,60,1,1,Valencia,0,0,0,0
1826203,450,95,4,2,Valencia,0,0,0,0
1826204,1500,250,4,2,Valencia,0,0,0,0
1826206,1100,115,5,2,Valencia,0,1,0,0
1826207,1100,100,3,1,Valencia,0,1,0,0
1826208,1250,125,3,2,Valencia,0,1,0,0
1826211,400,77,3,1,Valencia,0,0,0,0
1826213,875,100,3,2,Valencia,0,1,0,0
1826215,340,88,3,1,Valencia,0,0,0,0
1826216,1600,140,3,2,Valencia,1,1,0,0
1826217,560,90,3,2,Valencia,0,1,0,0
1826218,750,120,5,2,Valencia,1,0,0,0
1826219,375,150,4,1,Valencia,1,0,0,0
1826221,850,102,3,2,Valencia,0,1,0,0
1826223,750,62,2,1,Valencia,1,0,0,0
1826224,1300,76,2,2,Valencia,0,1,0,0
1826225,1600,139,3,2,Valencia,0,1,0,0
1826227,500,80,3,1,Valencia,0,0,0,0
1826231,795,65,1,1,Valencia,0,1,0,0
1826232,900,70,2,1,Valencia,1,0,0,0
1826234,750,110,3,2,Valencia,0,1,0,0
1826235,850,90,3,1,Valencia,0,1,0,0
1826236,905,106,3,2,Valencia,0,0,0,0
1826237,925,111,3,2,Valencia,0,0,0,0
1826238,925,75,2,1,Valencia,1,1,0,0
1826239,500,70,3,1,Valencia,1,0,0,0
1826241,850,92,2,2,Valencia,0,0,0,0
1826242,870,54,1,1,Valencia,0,0,0,0
1826243,999,120,1,2,Valencia,0,1,0,0
1826244,2000,224,6,3,Valencia,0,1,0,0
1826245,600,60,1,1,Valencia,0,1,0,0
1826246,1200,90,1,2,Valencia,1,0,0,0
1826248,650,100,3,2,Valencia,0,1,0,0
1826249,700,150,3,3,Valencia,0,1,0,0
1826251,1050,119,3,2,Valencia,0,1,0,0
1826252,400,75,2,1,Valencia,0,0,0,0
1826253,500,80,3,1,Valencia,0,0,0,0
1826254,700,50,1,1,Valencia,0,1,0,0
1826256,750,62,1,1,Valencia,0,1,0,0
1826257,1300,110,3,1,Valencia,0,1,0,0
1826258,1200,122,3,2,Valencia,0,1,0,0
1826259,725,105,3,2,Valencia,0,1,0,0
1826260,550,90,3,1,Valencia,0,1,0,0
1826261,950,150,3,2,Valencia,0,1,0,0
1826262,1800,272,3,3,Valencia,1,0,0,0
1826264,1000,69,2,1,Valencia,0,1,0,0
1826266,800,112,2,2,Valencia,0,1,0,0
1826268,600,40,1,1,Valencia,0,1,0,0
1826270,525,210,4,2,Valencia,1,0,0,0
1826271,600,85,3,2,Valencia,1,0,0,1
1826272,800,160,3,2,Valencia,1,0,0,0
1826276,1474,50,1,2,Valencia,0,0,0,0
1826278,500,75,3,1,Valencia,0,0,0,0
1826279,525,210,4,2,Valencia,1,0,0,0
1826281,2000,120,3,2,Valencia,0,1,0,0
1826283,650,100,3,2,Valencia,0,1,0,0
1826284,900,241,4,2,Valencia,1,0,0,1
1826285,750,180,4,2,Valencia,0,0,1,1
1826287,750,110,2,2,Valencia,1,1,0,0
1826288,450,110,3,2,Valencia,0,1,0,0
1826290,475,85,3,1,Valencia,0,0,0,0
1826291,600,118,3,4,Valencia,0,1,0,0
1826292,490,65,3,1,Valencia,0,0,0,0
1826294,600,110,3,2,Valencia,0,1,0,0
1826295,600,45,1,1,Valencia,0,1,0,0
1826296,750,75,2,2,Valencia,1,0,0,1
1826297,450,96,2,2,Valencia,0,1,0,0
1826298,750,92,3,1,Valencia,0,1,0,0
1826300,1300,82,1,1,Valencia,0,0,0,0
1826302,1600,138,4,2,Valencia,0,0,0,0
1826303,600,87,2,2,Valencia,0,1,0,0
1826304,650,70,1,2,Valencia,0,1,0,0
1826307,700,90,3,2,Valencia,0,1,0,0
1826308,1200,85,2,1,Valencia,0,1,1,0
1826309,1000,129,4,2,Valencia,0,1,0,0
1826311,1050,140,4,2,Valencia,1,0,1,0
1826312,1000,165,3,2,Valencia,1,0,0,0
1826313,850,88,1,1,Valencia,0,1,0,0
1826314,575,90,3,2,Valencia,0,1,0,0
1826315,1600,110,4,2,Valencia,0,0,0,0
1826316,1700,120,4,3,Valencia,1,0,0,0
1826317,750,110,4,2,Valencia,1,1,0,0
1826318,700,81,2,2,Valencia,0,0,1,1
1826319,800,211,5,2,Valencia,0,1,0,0
1826320,500,90,2,2,Valencia,0,1,0,0
1826322,475,50,1,1,Valencia,0,1,0,0
1826325,450,35,1,1,Valencia,0,0,0,0
1826326,1000,80,3,2,Valencia,1,0,0,0
1826327,600,75,3,1,Valencia,0,0,0,0
1826329,475,100,3,2,Valencia,0,1,0,0
1826330,1300,110,3,1,Valencia,0,1,0,0
1826331,600,100,4,1,Valencia,1,0,0,0
1826333,800,82,3,2,Valencia,0,0,0,0
1826335,1200,125,4,2,Valencia,0,1,0,0
1826336,525,210,4,2,Valencia,1,0,0,0
1826338,500,160,3,2,Valencia,0,1,0,0
1826339,850,56,2,1,Valencia,0,0,0,0
1826342,1400,90,3,2,Valencia,0,1,0,0
1826343,400,88,2,1,Valencia,1,0,0,0
1826344,1200,80,2,1,Valencia,1,0,0,0
1826346,725,101,4,3,Valencia,0,1,0,0
1826347,850,70,2,1,Valencia,0,0,0,1
1826348,2000,220,3,2,Valencia,0,1,0,0
1826349,2500,275,3,2,Valencia,0,1,0,0
1826350,3000,195,3,3,Valencia,0,1,0,0
1826351,600,111,3,2,Valencia,0,0,0,0
1826355,700,55,1,1,Valencia,0,0,0,0
1826356,700,61,3,1,Valencia,0,1,0,0
1826357,1200,35,1,1,Valencia,0,0,0,1
1826358,1193,75,1,1,Valencia,0,0,0,1
1826360,1680,90,2,1,Valencia,0,0,0,1
1826373,1638,50,1,1,Valencia,0,0,0,0
1826380,1600,110,3,1,Valencia,0,0,0,1
1826382,1900,75,2,2,Valencia,0,0,0,0
1826387,2000,95,3,2,Valencia,0,0,0,0
1826388,395,12,1,1,Valencia,0,0,0,1
1826390,365,15,1,1,Valencia,0,0,0,1
1826392,440,15,1,1,Valencia,0,0,0,1
1826393,440,15,1,1,Valencia,0,0,0,1
1826410,1521,50,1,1,Valencia,0,0,0,0
1826413,1467,70,2,1,Valencia,0,0,0,0
1826421,520,12,1,1,Valencia,0,0,0,1
1826422,440,15,1,1,Valencia,0,0,0,1
1826423,1500,30,1,1,Valencia,0,0,0,0
1826427,385,15,1,1,Valencia,0,0,0,1
1826428,420,15,1,1,Valencia,0,0,0,1
1826429,570,30,1,1,Valencia,0,0,0,1
1826445,1500,25,1,1,Valencia,0,0,0,1
1826448,305,12,1,1,Valencia,0,0,0,1
1826449,440,15,1,1,Valencia,0,0,0,1
1826450,295,12,1,1,Valencia,0,0,0,1
1826456,800,60,1,1,Valencia,0,1,0,0
1826457,650,75,3,1,Valencia,0,0,0,1
1826458,400,90,3,2,Valencia,0,0,0,0
1826459,475,121,3,1,Valencia,0,0,0,0
1826460,600,124,4,1,Valencia,1,1,0,0
1826461,700,100,2,2,Valencia,0,1,0,0
1826462,580,88,2,1,Valencia,0,1,0,0
1826463,550,60,2,1,Valencia,0,0,0,0
1826464,600,120,3,2,Valencia,0,1,0,0
1826466,895,270,4,1,Valencia,0,0,0,0
1826471,500,72,2,2,Valencia,1,1,0,0
1826473,625,75,2,2,Valencia,0,1,0,0
1826474,600,100,3,2,Valencia,0,1,0,0
1826475,700,55,1,1,Valencia,0,1,0,0
1826476,1100,85,3,2,Valencia,0,1,0,0
1826477,1300,125,4,2,Valencia,0,1,0,0
1826478,1100,90,3,2,Valencia,1,0,0,0
1826479,1100,92,3,2,Valencia,0,1,0,0
1826480,1200,102,2,2,Valencia,0,1,0,0
1826481,699,90,1,1,Valencia,0,1,0,0
1826483,550,118,3,2,Valencia,0,1,0,0
1826484,950,120,3,2,Valencia,0,1,0,0
1826490,475,121,3,1,Valencia,0,0,0,0
1826491,750,132,3,2,Valencia,0,1,0,0
1826492,1300,110,3,1,Valencia,0,1,0,0
1826493,1000,97,2,2,Valencia,0,1,0,0
1826494,575,115,3,2,Valencia,0,1,0,0
